R0	1.0e-04	1.0e-03	1.0e-02	1.0e-01	1.0e+00	1.0e+01	1.0e+02	1.0e+03	1.0e+04
5.440000	0.816161	0.816026	0.814679	0.801444	0.689441	0.287565	0.042109	0.004416	0.000444	
5.450000	0.816499	0.816364	0.815018	0.801802	0.689922	0.288026	0.042200	0.004426	0.000445	
5.460000	0.816835	0.816700	0.815356	0.802158	0.690402	0.288486	0.042291	0.004436	0.000446	
5.470000	0.817170	0.817035	0.815693	0.802513	0.690881	0.288946	0.042382	0.004446	0.000447	
5.480000	0.817503	0.817369	0.816029	0.802867	0.691358	0.289406	0.042473	0.004456	0.000448	
5.490000	0.817836	0.817702	0.816364	0.803220	0.691834	0.289864	0.042563	0.004465	0.000449	
5.500000	0.818167	0.818033	0.816697	0.803571	0.692308	0.290323	0.042654	0.004475	0.000450	
5.510000	0.818497	0.818363	0.817029	0.803922	0.692780	0.290780	0.042745	0.004485	0.000451	
5.520000	0.818826	0.818692	0.817360	0.804270	0.693252	0.291237	0.042835	0.004495	0.000452	
5.530000	0.819153	0.819020	0.817690	0.804618	0.693721	0.291693	0.042926	0.004505	0.000453	
5.540000	0.819480	0.819347	0.818018	0.804965	0.694190	0.292149	0.043017	0.004515	0.000454	
5.550000	0.819805	0.819672	0.818345	0.805310	0.694656	0.292605	0.043108	0.004525	0.000455	
5.560000	0.820129	0.819996	0.818671	0.805654	0.695122	0.293059	0.043198	0.004535	0.000456	
5.570000	0.820452	0.820320	0.818996	0.805996	0.695586	0.293513	0.043289	0.004545	0.000457	
5.580000	0.820774	0.820641	0.819320	0.806338	0.696049	0.293967	0.043379	0.004555	0.000458	
5.590000	0.821094	0.820962	0.819643	0.806678	0.696510	0.294419	0.043470	0.004564	0.000459	
5.600000	0.821414	0.821282	0.819964	0.807018	0.696970	0.294872	0.043561	0.004574	0.000460	
5.610000	0.821732	0.821600	0.820285	0.807356	0.697428	0.295324	0.043651	0.004584	0.000461	
5.620000	0.822049	0.821918	0.820604	0.807692	0.697885	0.295775	0.043742	0.004594	0.000462	
5.630000	0.822365	0.822234	0.820922	0.808028	0.698341	0.296225	0.043832	0.004604	0.000463	
5.640000	0.822680	0.822549	0.821239	0.808362	0.698795	0.296675	0.043923	0.004614	0.000464	
5.650000	0.822994	0.822863	0.821555	0.808696	0.699248	0.297125	0.044013	0.004624	0.000465	
5.660000	0.823307	0.823176	0.821869	0.809028	0.699700	0.297573	0.044104	0.004634	0.000466	
5.670000	0.823619	0.823488	0.822183	0.809359	0.700150	0.298022	0.044194	0.004644	0.000467	
5.680000	0.823929	0.823799	0.822496	0.809689	0.700599	0.298469	0.044285	0.004654	0.000468	
5.690000	0.824239	0.824108	0.822807	0.810017	0.701046	0.298917	0.044375	0.004663	0.000469	
5.700000	0.824547	0.824417	0.823117	0.810345	0.701493	0.299363	0.044465	0.004673	0.000470	
5.710000	0.824854	0.824724	0.823427	0.810671	0.701937	0.299809	0.044556	0.004683	0.000471	
5.720000	0.825160	0.825031	0.823735	0.810997	0.702381	0.300254	0.044646	0.004693	0.000472	
5.730000	0.825466	0.825336	0.824042	0.811321	0.702823	0.300699	0.044737	0.004703	0.000473	
5.740000	0.825770	0.825640	0.824348	0.811644	0.703264	0.301144	0.044827	0.004713	0.000474	
5.750000	0.826073	0.825943	0.824653	0.811966	0.703704	0.301587	0.044917	0.004723	0.000475	
5.760000	0.826375	0.826245	0.824957	0.812287	0.704142	0.302030	0.045008	0.004733	0.000476	
5.770000	0.826675	0.826547	0.825260	0.812606	0.704579	0.302473	0.045098	0.004743	0.000477	
5.780000	0.826975	0.826847	0.825561	0.812925	0.705015	0.302915	0.045188	0.004753	0.000478	
5.790000	0.827274	0.827146	0.825862	0.813243	0.705449	0.303357	0.045278	0.004762	0.000479	
5.800000	0.827572	0.827444	0.826162	0.813559	0.705882	0.303797	0.045369	0.004772	0.000480	
5.810000	0.827869	0.827740	0.826460	0.813875	0.706314	0.304238	0.045459	0.004782	0.000481	
5.820000	0.828164	0.828036	0.826758	0.814189	0.706745	0.304678	0.045549	0.004792	0.000482	
5.830000	0.828459	0.828331	0.827055	0.814503	0.707174	0.305117	0.045639	0.004802	0.000483	
5.840000	0.828753	0.828625	0.827350	0.814815	0.707602	0.305556	0.045729	0.004812	0.000484	
5.850000	0.829046	0.828918	0.827645	0.815126	0.708029	0.305994	0.045820	0.004822	0.000485	
5.860000	0.829337	0.829210	0.827939	0.815436	0.708455	0.306431	0.045910	0.004832	0.000486	
5.870000	0.829628	0.829501	0.828231	0.815745	0.708879	0.306868	0.046000	0.004842	0.000487	
5.880000	0.829918	0.829791	0.828523	0.816054	0.709302	0.307305	0.046090	0.004851	0.000488	
5.890000	0.830207	0.830080	0.828814	0.816361	0.709724	0.307741	0.046180	0.004861	0.000489	
5.900000	0.830494	0.830368	0.829103	0.816667	0.710145	0.308176	0.046270	0.004871	0.000490	
5.910000	0.830781	0.830655	0.829392	0.816972	0.710564	0.308611	0.046360	0.004881	0.000491	
5.920000	0.831067	0.830941	0.829680	0.817276	0.710983	0.309045	0.046450	0.004891	0.000492	
5.930000	0.831352	0.831226	0.829966	0.817579	0.711400	0.309479	0.046540	0.004901	0.000493	
5.940000	0.831636	0.831510	0.830252	0.817881	0.711816	0.309912	0.046630	0.004911	0.000494	
5.950000	0.831919	0.831793	0.830537	0.818182	0.712230	0.310345	0.046720	0.004921	0.000495	
5.960000	0.832201	0.832075	0.830821	0.818482	0.712644	0.310777	0.046810	0.004931	0.000496	
5.970000	0.832482	0.832356	0.831104	0.818781	0.713056	0.311209	0.046900	0.004941	0.000497	
5.980000	0.832762	0.832637	0.831386	0.819079	0.713467	0.311640	0.046990	0.004950	0.000498	
5.990000	0.833041	0.832916	0.831667	0.819376	0.713877	0.312070	0.047080	0.004960	0.000499	
6.000000	0.833319	0.833194	0.831947	0.819672	0.714286	0.312500	0.047170	0.004970	0.000500	
6.010000	0.833597	0.833472	0.832226	0.819967	0.714693	0.312929	0.047260	0.004980	0.000501	
6.020000	0.833873	0.833749	0.832504	0.820261	0.715100	0.313358	0.047350	0.004990	0.000502	
6.030000	0.834149	0.834024	0.832781	0.820555	0.715505	0.313787	0.047439	0.005000	0.000503	
6.040000	0.834423	0.834299	0.833058	0.820847	0.715909	0.314214	0.047529	0.005010	0.000504	
6.050000	0.834697	0.834573	0.833333	0.821138	0.716312	0.314642	0.047619	0.005020	0.000505	
6.060000	0.834970	0.834846	0.833608	0.821429	0.716714	0.315068	0.047709	0.005030	0.000506	
6.070000	0.835242	0.835118	0.833882	0.821718	0.717115	0.315495	0.047799	0.005039	0.000507	
6.080000	0.835513	0.835389	0.834154	0.822006	0.717514	0.315920	0.047888	0.005049	0.000508	
6.090000	0.835783	0.835659	0.834426	0.822294	0.717913	0.316346	0.047978	0.005059	0.000509	
6.100000	0.836052	0.835929	0.834697	0.822581	0.718310	0.316770	0.048068	0.005069	0.000510	
6.110000	0.836320	0.836197	0.834967	0.822866	0.718706	0.317194	0.048158	0.005079	0.000511	
6.120000	0.836588	0.836465	0.835237	0.823151	0.719101	0.317618	0.048247	0.005089	0.000512	
6.130000	0.836854	0.836731	0.835505	0.823435	0.719495	0.318041	0.048337	0.005099	0.000513	
6.140000	0.837120	0.836997	0.835772	0.823718	0.719888	0.318463	0.048427	0.005109	0.000514	
6.150000	0.837385	0.837262	0.836039	0.824000	0.720280	0.318885	0.048516	0.005119	0.000515	
6.160000	0.837649	0.837526	0.836305	0.824281	0.720670	0.319307	0.048606	0.005128	0.000516	
6.170000	0.837912	0.837790	0.836570	0.824561	0.721060	0.319728	0.048695	0.005138	0.000517	
6.180000	0.838174	0.838052	0.836834	0.824841	0.721448	0.320148	0.048785	0.005148	0.000518	
6.190000	0.838436	0.838314	0.837097	0.825119	0.721836	0.320568	0.048875	0.005158	0.000519	
6.200000	0.838696	0.838574	0.837359	0.825397	0.722222	0.320988	0.048964	0.005168	0.000520	
6.210000	0.838956	0.838834	0.837621	0.825674	0.722607	0.321407	0.049054	0.005178	0.000521	
6.220000	0.839215	0.839093	0.837881	0.825949	0.722992	0.321825	0.049143	0.005188	0.000522	
6.230000	0.839473	0.839352	0.838141	0.826224	0.723375	0.322243	0.049233	0.005198	0.000523	
6.240000	0.839730	0.839609	0.838400	0.826498	0.723757	0.322660	0.049322	0.005208	0.000524	
6.250000	0.839987	0.839866	0.838658	0.826772	0.724138	0.323077	0.049412	0.005217	0.000525	
6.260000	0.840242	0.840121	0.838915	0.827044	0.724518	0.323493	0.049501	0.005227	0.000526	
6.270000	0.840497	0.840376	0.839172	0.827316	0.724897	0.323909	0.049591	0.005237	0.000527	
6.280000	0.840751	0.840630	0.839428	0.827586	0.725275	0.324324	0.049680	0.005247	0.000528	
6.290000	0.841004	0.840884	0.839683	0.827856	0.725652	0.324739	0.049769	0.005257	0.000529	
6.300000	0.841256	0.841136	0.839937	0.828125	0.726027	0.325153	0.049859	0.005267	0.000530	
6.310000	0.841508	0.841388	0.840190	0.828393	0.726402	0.325567	0.049948	0.005277	0.000531	
6.320000	0.841759	0.841639	0.840442	0.828660	0.726776	0.325980	0.050038	0.005287	0.000532	
6.330000	0.842009	0.841889	0.840694	0.828927	0.727149	0.326393	0.050127	0.005296	0.000533	
6.340000	0.842258	0.842138	0.840945	0.829193	0.727520	0.326805	0.050216	0.005306	0.000534	
6.350000	0.842506	0.842387	0.841195	0.829457	0.727891	0.327217	0.050306	0.005316	0.000535	
6.360000	0.842754	0.842635	0.841444	0.829721	0.728261	0.327628	0.050395	0.005326	0.000536	
6.370000	0.843001	0.842882	0.841693	0.829985	0.728630	0.328039	0.050484	0.005336	0.000537	
6.380000	0.843247	0.843128	0.841941	0.830247	0.728997	0.328449	0.050573	0.005346	0.000538	
6.390000	0.843492	0.843373	0.842187	0.830508	0.729364	0.328859	0.050663	0.005356	0.000539	
6.400000	0.843737	0.843618	0.842434	0.830769	0.729730	0.329268	0.050752	0.005366	0.000540	
6.410000	0.843981	0.843862	0.842679	0.831029	0.730094	0.329677	0.050841	0.005376	0.000541	
6.420000	0.844224	0.844105	0.842924	0.831288	0.730458	0.330085	0.050930	0.005385	0.000542	
6.430000	0.844466	0.844348	0.843168	0.831547	0.730821	0.330493	0.051019	0.005395	0.000543	
6.440000	0.844707	0.844589	0.843411	0.831804	0.731183	0.330900	0.051109	0.005405	0.000544	
6.450000	0.844948	0.844830	0.843653	0.832061	0.731544	0.331307	0.051198	0.005415	0.000545	
6.460000	0.845188	0.845070	0.843895	0.832317	0.731903	0.331713	0.051287	0.005425	0.000546	
6.470000	0.845427	0.845310	0.844136	0.832572	0.732262	0.332119	0.051376	0.005435	0.000547	
6.480000	0.845666	0.845549	0.844376	0.832827	0.732620	0.332524	0.051465	0.005445	0.000548	
6.490000	0.845904	0.845786	0.844615	0.833080	0.732977	0.332929	0.051554	0.005455	0.000549	
6.500000	0.846141	0.846024	0.844854	0.833333	0.733333	0.333333	0.051643	0.005464	0.000550	
6.510000	0.846377	0.846260	0.845092	0.833585	0.733688	0.333737	0.051732	0.005474	0.000551	
6.520000	0.846613	0.846496	0.845329	0.833837	0.734043	0.334140	0.051821	0.005484	0.000552	
6.530000	0.846848	0.846731	0.845566	0.834087	0.734396	0.334543	0.051910	0.005494	0.000553	
6.540000	0.847082	0.846965	0.845802	0.834337	0.734748	0.334946	0.051999	0.005504	0.000554	
6.550000	0.847315	0.847199	0.846037	0.834586	0.735099	0.335347	0.052088	0.005514	0.000555	
6.560000	0.847548	0.847432	0.846271	0.834835	0.735450	0.335749	0.052177	0.005524	0.000556	
6.570000	0.847780	0.847664	0.846505	0.835082	0.735799	0.336150	0.052266	0.005534	0.000557	
6.580000	0.848011	0.847895	0.846737	0.835329	0.736148	0.336550	0.052355	0.005544	0.000558	
6.590000	0.848242	0.848126	0.846970	0.835575	0.736495	0.336950	0.052444	0.005553	0.000559	
6.600000	0.848472	0.848356	0.847201	0.835821	0.736842	0.337349	0.052533	0.005563	0.000560	
6.610000	0.848701	0.848586	0.847432	0.836066	0.737188	0.337748	0.052622	0.005573	0.000561	
6.620000	0.848930	0.848814	0.847662	0.836310	0.737533	0.338147	0.052711	0.005583	0.000562	
6.630000	0.849158	0.849042	0.847892	0.836553	0.737877	0.338545	0.052799	0.005593	0.000563	
6.640000	0.849385	0.849270	0.848120	0.836795	0.738220	0.338942	0.052888	0.005603	0.000564	
6.650000	0.849611	0.849496	0.848348	0.837037	0.738562	0.339339	0.052977	0.005613	0.000565	
6.660000	0.849837	0.849722	0.848576	0.837278	0.738903	0.339736	0.053066	0.005623	0.000566	
6.670000	0.850062	0.849948	0.848802	0.837518	0.739244	0.340132	0.053155	0.005632	0.000567	
6.680000	0.850287	0.850172	0.849028	0.837758	0.739583	0.340528	0.053243	0.005642	0.000568	
6.690000	0.850510	0.850396	0.849254	0.837997	0.739922	0.340923	0.053332	0.005652	0.000569	
6.700000	0.850734	0.850619	0.849478	0.838235	0.740260	0.341317	0.053421	0.005662	0.000570	
6.710000	0.850956	0.850842	0.849702	0.838473	0.740597	0.341712	0.053510	0.005672	0.000571	
6.720000	0.851178	0.851064	0.849926	0.838710	0.740933	0.342105	0.053598	0.005682	0.000572	
6.730000	0.851399	0.851285	0.850148	0.838946	0.741268	0.342499	0.053687	0.005692	0.000573	
6.740000	0.851619	0.851506	0.850370	0.839181	0.741602	0.342891	0.053776	0.005702	0.000574	
6.750000	0.851839	0.851726	0.850592	0.839416	0.741935	0.343284	0.053864	0.005711	0.000575	
6.760000	0.852058	0.851945	0.850812	0.839650	0.742268	0.343675	0.053953	0.005721	0.000576	
6.770000	0.852277	0.852164	0.851032	0.839884	0.742600	0.344067	0.054041	0.005731	0.000577	
6.780000	0.852495	0.852382	0.851252	0.840116	0.742931	0.344458	0.054130	0.005741	0.000578	
6.790000	0.852712	0.852599	0.851471	0.840348	0.743261	0.344848	0.054219	0.005751	0.000579	
6.800000	0.852929	0.852816	0.851689	0.840580	0.743590	0.345238	0.054307	0.005761	0.000580	
6.810000	0.853145	0.853032	0.851906	0.840810	0.743918	0.345628	0.054396	0.005771	0.000581	
6.820000	0.853360	0.853247	0.852123	0.841040	0.744246	0.346017	0.054484	0.005781	0.000582	
6.830000	0.853575	0.853462	0.852339	0.841270	0.744572	0.346405	0.054573	0.005790	0.000583	
6.840000	0.853789	0.853676	0.852555	0.841499	0.744898	0.346793	0.054661	0.005800	0.000584	
6.850000	0.854002	0.853890	0.852770	0.841727	0.745223	0.347181	0.054750	0.005810	0.000585	
6.860000	0.854215	0.854103	0.852984	0.841954	0.745547	0.347568	0.054838	0.005820	0.000586	
6.870000	0.854427	0.854315	0.853198	0.842181	0.745870	0.347955	0.054927	0.005830	0.000587	
6.880000	0.854639	0.854527	0.853411	0.842407	0.746193	0.348341	0.055015	0.005840	0.000588	
6.890000	0.854850	0.854738	0.853623	0.842632	0.746515	0.348727	0.055103	0.005850	0.000589	
6.900000	0.855060	0.854949	0.853835	0.842857	0.746835	0.349112	0.055192	0.005860	0.000590	
6.910000	0.855270	0.855158	0.854046	0.843081	0.747155	0.349497	0.055280	0.005869	0.000591	
6.920000	0.855479	0.855368	0.854257	0.843305	0.747475	0.349882	0.055368	0.005879	0.000592	
6.930000	0.855688	0.855576	0.854467	0.843528	0.747793	0.350266	0.055457	0.005889	0.000593	
6.940000	0.855895	0.855784	0.854676	0.843750	0.748111	0.350649	0.055545	0.005899	0.000594	
6.950000	0.856103	0.855992	0.854885	0.843972	0.748428	0.351032	0.055633	0.005909	0.000595	
6.960000	0.856310	0.856199	0.855093	0.844193	0.748744	0.351415	0.055722	0.005919	0.000596	
6.970000	0.856516	0.856405	0.855301	0.844413	0.749059	0.351797	0.055810	0.005929	0.000597	
6.980000	0.856721	0.856611	0.855508	0.844633	0.749373	0.352179	0.055898	0.005939	0.000598	
6.990000	0.856926	0.856816	0.855714	0.844852	0.749687	0.352560	0.055987	0.005948	0.000599	
7.000000	0.857131	0.857020	0.855920	0.845070	0.750000	0.352941	0.056075	0.005958	0.000600	
7.010000	0.857334	0.857224	0.856125	0.845288	0.750312	0.353322	0.056163	0.005968	0.000601	
7.020000	0.857538	0.857428	0.856330	0.845506	0.750623	0.353702	0.056251	0.005978	0.000602	
7.030000	0.857740	0.857630	0.856534	0.845722	0.750934	0.354081	0.056339	0.005988	0.000603	
7.040000	0.857942	0.857833	0.856738	0.845938	0.751244	0.354460	0.056428	0.005998	0.000604	
7.050000	0.858144	0.858034	0.856941	0.846154	0.751553	0.354839	0.056516	0.006008	0.000605	
7.060000	0.858345	0.858235	0.857143	0.846369	0.751861	0.355217	0.056604	0.006018	0.000606	
7.070000	0.858545	0.858436	0.857345	0.846583	0.752169	0.355595	0.056692	0.006027	0.000607	
7.080000	0.858745	0.858636	0.857546	0.846797	0.752475	0.355972	0.056780	0.006037	0.000608	
7.090000	0.858944	0.858835	0.857746	0.847010	0.752781	0.356349	0.056868	0.006047	0.000609	
7.100000	0.859143	0.859034	0.857947	0.847222	0.753086	0.356725	0.056956	0.006057	0.000610	
7.110000	0.859341	0.859232	0.858146	0.847434	0.753391	0.357101	0.057044	0.006067	0.000611	
7.120000	0.859538	0.859430	0.858345	0.847645	0.753695	0.357477	0.057132	0.006077	0.000612	
7.130000	0.859735	0.859627	0.858543	0.847856	0.753998	0.357852	0.057220	0.006087	0.000613	
7.140000	0.859932	0.859824	0.858741	0.848066	0.754300	0.358226	0.057308	0.006096	0.000614	
7.150000	0.860128	0.860020	0.858939	0.848276	0.754601	0.358601	0.057396	0.006106	0.000615	
7.160000	0.860323	0.860215	0.859135	0.848485	0.754902	0.358974	0.057484	0.006116	0.000616	
7.170000	0.860518	0.860410	0.859331	0.848693	0.755202	0.359348	0.057572	0.006126	0.000617	
7.180000	0.860712	0.860604	0.859527	0.848901	0.755501	0.359721	0.057660	0.006136	0.000618	
7.190000	0.860906	0.860798	0.859722	0.849108	0.755800	0.360093	0.057748	0.006146	0.000619	
7.200000	0.861099	0.860992	0.859917	0.849315	0.756098	0.360465	0.057836	0.006156	0.000620	
7.210000	0.861292	0.861184	0.860111	0.849521	0.756395	0.360837	0.057924	0.006166	0.000621	
7.220000	0.861484	0.861377	0.860304	0.849727	0.756691	0.361208	0.058012	0.006175	0.000622	
7.230000	0.861675	0.861568	0.860497	0.849932	0.756987	0.361579	0.058099	0.006185	0.000623	
7.240000	0.861867	0.861759	0.860690	0.850136	0.757282	0.361949	0.058187	0.006195	0.000624	
7.250000	0.862057	0.861950	0.860882	0.850340	0.757576	0.362319	0.058275	0.006205	0.000625	
7.260000	0.862247	0.862140	0.861073	0.850543	0.757869	0.362688	0.058363	0.006215	0.000626	
7.270000	0.862437	0.862330	0.861264	0.850746	0.758162	0.363057	0.058451	0.006225	0.000627	
7.280000	0.862626	0.862519	0.861454	0.850949	0.758454	0.363426	0.058538	0.006235	0.000628	
7.290000	0.862814	0.862707	0.861644	0.851150	0.758745	0.363794	0.058626	0.006244	0.000629	
7.300000	0.863002	0.862895	0.861833	0.851351	0.759036	0.364162	0.058714	0.006254	0.000630	
7.310000	0.863189	0.863083	0.862022	0.851552	0.759326	0.364529	0.058802	0.006264	0.000631	
7.320000	0.863376	0.863270	0.862210	0.851752	0.759615	0.364896	0.058889	0.006274	0.000632	
7.330000	0.863563	0.863457	0.862398	0.851952	0.759904	0.365263	0.058977	0.006284	0.000633	
7.340000	0.863748	0.863643	0.862585	0.852151	0.760192	0.365629	0.059065	0.006294	0.000634	
7.350000	0.863934	0.863828	0.862772	0.852349	0.760479	0.365994	0.059152	0.006304	0.000635	
7.360000	0.864119	0.864013	0.862958	0.852547	0.760766	0.366359	0.059240	0.006314	0.000636	
7.370000	0.864303	0.864198	0.863144	0.852744	0.761051	0.366724	0.059328	0.006323	0.000637	
7.380000	0.864487	0.864382	0.863329	0.852941	0.761337	0.367089	0.059415	0.006333	0.000638	
7.390000	0.864670	0.864565	0.863514	0.853138	0.761621	0.367453	0.059503	0.006343	0.000639	
7.400000	0.864853	0.864748	0.863698	0.853333	0.761905	0.367816	0.059590	0.006353	0.000640	
7.410000	0.865036	0.864931	0.863881	0.853529	0.762188	0.368179	0.059678	0.006363	0.000641	
7.420000	0.865217	0.865113	0.864065	0.853723	0.762470	0.368542	0.059765	0.006373	0.000642	
7.430000	0.865399	0.865294	0.864247	0.853918	0.762752	0.368904	0.059853	0.006383	0.000643	
7.440000	0.865580	0.865475	0.864430	0.854111	0.763033	0.369266	0.059940	0.006392	0.000644	
7.450000	0.865760	0.865656	0.864611	0.854305	0.763314	0.369628	0.060028	0.006402	0.000645	
7.460000	0.865940	0.865836	0.864793	0.854497	0.763593	0.369989	0.060115	0.006412	0.000646	
7.470000	0.866120	0.866015	0.864973	0.854690	0.763872	0.370349	0.060203	0.006422	0.000647	
7.480000	0.866299	0.866194	0.865154	0.854881	0.764151	0.370709	0.060290	0.006432	0.000648	
7.490000	0.866477	0.866373	0.865333	0.855072	0.764429	0.371069	0.060378	0.006442	0.000649	
7.500000	0.866655	0.866551	0.865513	0.855263	0.764706	0.371429	0.060465	0.006452	0.000650	
7.510000	0.866833	0.866729	0.865691	0.855453	0.764982	0.371788	0.060553	0.006461	0.000651	
7.520000	0.867010	0.866906	0.865870	0.855643	0.765258	0.372146	0.060640	0.006471	0.000652	
7.530000	0.867186	0.867083	0.866048	0.855832	0.765533	0.372504	0.060727	0.006481	0.000653	
7.540000	0.867363	0.867259	0.866225	0.856021	0.765808	0.372862	0.060815	0.006491	0.000654	
7.550000	0.867538	0.867435	0.866402	0.856209	0.766082	0.373219	0.060902	0.006501	0.000655	
7.560000	0.867713	0.867610	0.866579	0.856397	0.766355	0.373576	0.060989	0.006511	0.000656	
7.570000	0.867888	0.867785	0.866755	0.856584	0.766628	0.373933	0.061077	0.006521	0.000657	
7.580000	0.868062	0.867959	0.866930	0.856771	0.766900	0.374289	0.061164	0.006530	0.000658	
7.590000	0.868236	0.868133	0.867105	0.856957	0.767171	0.374645	0.061251	0.006540	0.000659	
7.600000	0.868410	0.868307	0.867280	0.857143	0.767442	0.375000	0.061338	0.006550	0.000659	
7.610000	0.868583	0.868480	0.867454	0.857328	0.767712	0.375355	0.061426	0.006560	0.000660	
7.620000	0.868755	0.868652	0.867628	0.857513	0.767981	0.375709	0.061513	0.006570	0.000661	
7.630000	0.868927	0.868825	0.867801	0.857697	0.768250	0.376064	0.061600	0.006580	0.000662	
7.640000	0.869099	0.868996	0.867974	0.857881	0.768519	0.376417	0.061687	0.006590	0.000663	
7.650000	0.869270	0.869167	0.868146	0.858065	0.768786	0.376771	0.061774	0.006600	0.000664	
7.660000	0.869440	0.869338	0.868318	0.858247	0.769053	0.377123	0.061861	0.006609	0.000665	
7.670000	0.869611	0.869509	0.868490	0.858430	0.769319	0.377476	0.061949	0.006619	0.000666	
7.680000	0.869780	0.869678	0.868661	0.858612	0.769585	0.377828	0.062036	0.006629	0.000667	
7.690000	0.869950	0.869848	0.868831	0.858793	0.769850	0.378180	0.062123	0.006639	0.000668	
7.700000	0.870119	0.870017	0.869001	0.858974	0.770115	0.378531	0.062210	0.006649	0.000669	
7.710000	0.870287	0.870185	0.869171	0.859155	0.770379	0.378882	0.062297	0.006659	0.000670	
7.720000	0.870455	0.870354	0.869340	0.859335	0.770642	0.379233	0.062384	0.006669	0.000671	
7.730000	0.870623	0.870521	0.869509	0.859515	0.770905	0.379583	0.062471	0.006678	0.000672	
7.740000	0.870790	0.870689	0.869677	0.859694	0.771167	0.379932	0.062558	0.006688	0.000673	
7.750000	0.870957	0.870855	0.869845	0.859873	0.771429	0.380282	0.062645	0.006698	0.000674	
7.760000	0.871123	0.871022	0.870013	0.860051	0.771689	0.380631	0.062732	0.006708	0.000675	
7.770000	0.871289	0.871188	0.870180	0.860229	0.771950	0.380979	0.062819	0.006718	0.000676	
7.780000	0.871454	0.871353	0.870347	0.860406	0.772210	0.381327	0.062906	0.006728	0.000677	
7.790000	0.871619	0.871518	0.870513	0.860583	0.772469	0.381675	0.062993	0.006738	0.000678	
7.800000	0.871784	0.871683	0.870679	0.860759	0.772727	0.382022	0.063080	0.006747	0.000679	
7.810000	0.871948	0.871847	0.870844	0.860936	0.772985	0.382369	0.063167	0.006757	0.000680	
7.820000	0.872112	0.872011	0.871009	0.861111	0.773243	0.382716	0.063254	0.006767	0.000681	
7.830000	0.872275	0.872175	0.871173	0.861286	0.773499	0.383062	0.063340	0.006777	0.000682	
7.840000	0.872438	0.872338	0.871338	0.861461	0.773756	0.383408	0.063427	0.006787	0.000683	
7.850000	0.872600	0.872500	0.871501	0.861635	0.774011	0.383754	0.063514	0.006797	0.000684	
7.860000	0.872762	0.872663	0.871665	0.861809	0.774266	0.384099	0.063601	0.006807	0.000685	
7.870000	0.872924	0.872824	0.871827	0.861982	0.774521	0.384443	0.063688	0.006816	0.000686	
7.880000	0.873085	0.872986	0.871990	0.862155	0.774775	0.384787	0.063775	0.006826	0.000687	
7.890000	0.873246	0.873147	0.872152	0.862328	0.775028	0.385131	0.063861	0.006836	0.000688	
7.900000	0.873407	0.873307	0.872314	0.862500	0.775281	0.385475	0.063948	0.006846	0.000689	
7.910000	0.873567	0.873467	0.872475	0.862672	0.775533	0.385818	0.064035	0.006856	0.000690	
7.920000	0.873726	0.873627	0.872636	0.862843	0.775785	0.386161	0.064122	0.006866	0.000691	
7.930000	0.873886	0.873786	0.872796	0.863014	0.776036	0.386503	0.064208	0.006875	0.000692	
7.940000	0.874044	0.873945	0.872956	0.863184	0.776286	0.386845	0.064295	0.006885	0.000693	
7.950000	0.874203	0.874104	0.873116	0.863354	0.776536	0.387187	0.064382	0.006895	0.000694	
7.960000	0.874361	0.874262	0.873275	0.863524	0.776786	0.387528	0.064468	0.006905	0.000695	
7.970000	0.874519	0.874420	0.873434	0.863693	0.777035	0.387869	0.064555	0.006915	0.000696	
7.980000	0.874676	0.874577	0.873592	0.863861	0.777283	0.388209	0.064642	0.006925	0.000697	
7.990000	0.874833	0.874734	0.873750	0.864030	0.777531	0.388549	0.064728	0.006935	0.000698	
8.000000	0.874989	0.874891	0.873908	0.864198	0.777778	0.388889	0.064815	0.006944	0.000699	
